
[00:00:00.000 --> 00:00:03.160]   (audience chattering)
[01:39:52.360 --> 01:39:54.360]   to logically say
[01:39:54.360 --> 01:39:56.360]   that if you're not a slave,
[01:39:56.360 --> 01:39:58.360]   but rather you are a son,
[01:39:58.360 --> 01:40:00.360]   then that means you are an heir,
[01:40:00.360 --> 01:40:02.360]   meaning you are going to receive God's blessing.
[01:40:02.360 --> 01:40:04.360]   You're going to receive
[01:40:05.360 --> 01:40:06.360]   the inheritance for you
[01:40:06.360 --> 01:40:08.360]   that He has prepared, yes?
[01:40:08.360 --> 01:40:10.360]   Then our job here,
[01:40:10.360 --> 01:40:12.360]   when it's so clear,
[01:40:12.360 --> 01:40:14.360]   is to think and meditate about
[01:40:14.360 --> 01:40:17.360]   then to what degree do I appreciate this?
[01:40:17.360 --> 01:40:20.360]   To what degree am I aware of this?
[01:40:20.360 --> 01:40:23.360]   How much assurance do I truly have
[01:40:23.360 --> 01:40:25.360]   that God is my Father,
[01:40:25.360 --> 01:40:27.360]   that my relationship with Him is clear,
[01:40:27.360 --> 01:40:29.360]   so clear that when I go
[01:40:29.360 --> 01:40:31.360]   to take the privilege
[01:40:31.360 --> 01:40:33.360]   and to essentially claim my rights as a son,
[01:40:34.360 --> 01:40:35.360]   there wouldn't be this,
[01:40:35.360 --> 01:40:37.360]   "And who are you?"
[01:40:37.360 --> 01:40:39.360]   The scripture,
[01:40:39.360 --> 01:40:41.360]   when it talks about our sonship,
[01:40:41.360 --> 01:40:43.360]   again, for us,
[01:40:43.360 --> 01:40:45.360]   a huge edification
[01:40:45.360 --> 01:40:47.360]   of the assurances we have in the gospel.
[01:40:47.360 --> 01:40:49.360]   And another way to think about this
[01:40:49.360 --> 01:40:51.360]   is sometimes
[01:40:51.360 --> 01:40:53.360]   we don't appreciate
[01:40:53.360 --> 01:40:55.360]   what we have
[01:40:55.360 --> 01:40:57.360]   in the grace and mercies of God
[01:40:57.360 --> 01:40:59.360]   until we think about it the other way.
[01:40:59.360 --> 01:41:01.360]   Just imagining and hypothesizing,
[01:41:02.360 --> 01:41:03.360]   what if we have salvation?
[01:41:03.360 --> 01:41:05.360]   Meaning we're not gonna experience
[01:41:05.360 --> 01:41:07.360]   the wrath of God,
[01:41:07.360 --> 01:41:09.360]   but we don't have sonship.
[01:41:09.360 --> 01:41:11.360]   What if we escape the fires of hell,
[01:41:11.360 --> 01:41:13.360]   but we're actually not His son?
[01:41:13.360 --> 01:41:15.360]   I remember
[01:41:15.360 --> 01:41:17.360]   in the gospels,
[01:41:17.360 --> 01:41:19.360]   as it talks about the woman
[01:41:19.360 --> 01:41:21.360]   who wanted healing for her daughter,
[01:41:21.360 --> 01:41:23.360]   remember she comes to Jesus
[01:41:23.360 --> 01:41:25.360]   pleading and requesting.
[01:41:25.360 --> 01:41:27.360]   And what's really interesting is
[01:41:27.360 --> 01:41:29.360]   Jesus says something so profoundly rude.
[01:41:29.360 --> 01:41:31.360]   And He says,
[01:41:31.360 --> 01:41:32.360]   "You take what is meant for the children
[01:41:32.360 --> 01:41:36.360]   "and give it to dogs."
[01:41:36.360 --> 01:41:38.360]   Do you remember what the woman said?
[01:41:38.360 --> 01:41:40.360]   At least the dogs, though,
[01:41:40.360 --> 01:41:42.360]   sometimes eat when the food falls
[01:41:42.360 --> 01:41:44.360]   from the table, right?
[01:41:44.360 --> 01:41:46.360]   I'm paraphrasing there.
[01:41:46.360 --> 01:41:48.360]   But you think about that a little bit,
[01:41:48.360 --> 01:41:50.360]   and to this woman's credit,
[01:41:50.360 --> 01:41:52.360]   her faith said,
[01:41:52.360 --> 01:41:55.360]   "I will gladly be a dog in your home.
[01:41:55.360 --> 01:41:58.360]   "I'll gladly be your dog."
[01:41:58.360 --> 01:42:00.360]   And what's crazy about that
[01:42:00.360 --> 01:42:04.360]   is she was spot on, right?
[01:42:04.360 --> 01:42:06.360]   To be under the,
[01:42:06.360 --> 01:42:08.360]   I guess,
[01:42:08.360 --> 01:42:10.360]   to have a master like God.
[01:42:10.360 --> 01:42:12.360]   And what's more,
[01:42:12.360 --> 01:42:14.360]   there's another example I think about.
[01:42:14.360 --> 01:42:16.360]   Thinking about the parable
[01:42:16.360 --> 01:42:18.360]   of the prodigal son.
[01:42:18.360 --> 01:42:20.360]   When the younger son who goes off
[01:42:20.360 --> 01:42:22.360]   and squanders the father's riches,
[01:42:22.360 --> 01:42:24.360]   do you remember what he said in his heart?
[01:42:24.360 --> 01:42:26.360]   He said,
[01:42:26.360 --> 01:42:28.360]   "It would be better for me to go back
[01:42:29.360 --> 01:42:30.360]   "and I will go and say to him,
[01:42:30.360 --> 01:42:32.360]   "Father, I'm unworthy to be called your son.
[01:42:32.360 --> 01:42:35.360]   "Make me as a hired man."
[01:42:35.360 --> 01:42:37.360]   Again,
[01:42:37.360 --> 01:42:39.360]   spot on.
[01:42:39.360 --> 01:42:41.360]   "I would much rather be a servant
[01:42:41.360 --> 01:42:43.360]   "of this master who is trustworthy,
[01:42:43.360 --> 01:42:45.360]   "good, powerful, and rich
[01:42:45.360 --> 01:42:47.360]   "than anybody else.
[01:42:47.360 --> 01:42:50.360]   "Make me your servant."
[01:42:50.360 --> 01:42:52.360]   But then,
[01:42:52.360 --> 01:42:54.360]   as the story goes,
[01:42:54.360 --> 01:42:56.360]   before he even gets a chance to say anything,
[01:42:56.360 --> 01:42:58.360]   the father comes running,
[01:42:58.360 --> 01:42:59.360]   embraces him and says,
[01:42:59.360 --> 01:43:01.360]   "Let's rejoice."
[01:43:01.360 --> 01:43:03.360]   The son says,
[01:43:03.360 --> 01:43:05.360]   "I'm not worthy.
[01:43:05.360 --> 01:43:08.360]   "I am not worthy to be your son."
[01:43:08.360 --> 01:43:10.360]   When we think like that,
[01:43:10.360 --> 01:43:12.360]   when we think,
[01:43:12.360 --> 01:43:14.360]   "Man, I'd rather be your servant,
[01:43:14.360 --> 01:43:16.360]   "your hired man.
[01:43:16.360 --> 01:43:18.360]   "Give me a toothbrush.
[01:43:18.360 --> 01:43:20.360]   "I'll clean the barracks.
[01:43:20.360 --> 01:43:22.360]   "I'll clean the bathroom with the toothbrush.
[01:43:22.360 --> 01:43:24.360]   "Whatever you give me,
[01:43:24.360 --> 01:43:26.360]   "I'd rather be a servant in your house."
[01:43:27.360 --> 01:43:28.360]   "You didn't choose,
[01:43:28.360 --> 01:43:30.360]   "but I desired to take you in
[01:43:30.360 --> 01:43:32.360]   "as my own child."
[01:43:32.360 --> 01:43:34.360]   That's incredible.
[01:43:34.360 --> 01:43:36.360]   That's incredible.
[01:43:36.360 --> 01:43:38.360]   And it's so powerful.
[01:43:38.360 --> 01:43:40.360]   I pray and hope,
[01:43:40.360 --> 01:43:42.360]   and I pray that
[01:43:42.360 --> 01:43:44.360]   if any of you guys do struggle
[01:43:44.360 --> 01:43:46.360]   with a lack of assurance,
[01:43:46.360 --> 01:43:48.360]   if any of you guys do actually struggle with,
[01:43:48.360 --> 01:43:50.360]   in many ways,
[01:43:50.360 --> 01:43:52.360]   just trusting the heart of God,
[01:43:52.360 --> 01:43:54.360]   let this speak to you.
[01:43:55.360 --> 01:43:57.360]   Let's find God's plan from long ago
[01:43:57.360 --> 01:44:00.360]   for the fullness of time to come
[01:44:00.360 --> 01:44:02.360]   to, yes, sacrifice so deeply
[01:44:02.360 --> 01:44:05.360]   that he would send his only begotten son
[01:44:05.360 --> 01:44:07.360]   all for the purpose of having you
[01:44:07.360 --> 01:44:10.360]   also as his child.
[01:44:10.360 --> 01:44:13.360]   That's mind-blowing, amen?
[01:44:13.360 --> 01:44:15.360]   And it's so powerful.
[01:44:15.360 --> 01:44:17.360]   It will cause you
[01:44:17.360 --> 01:44:19.360]   to be so reassured.
[01:44:19.360 --> 01:44:21.360]   Take my stuff.
[01:44:21.360 --> 01:44:24.360]   I'll inherit some of my father.
[01:44:24.360 --> 01:44:25.360]   Right?
[01:44:25.360 --> 01:44:27.360]   Do whatever you will.
[01:44:27.360 --> 01:44:30.360]   I have the inheritance of my father.
[01:44:30.360 --> 01:44:33.360]   And so, in that way, I pray
[01:44:33.360 --> 01:44:36.360]   that we would have such, such comfort,
[01:44:36.360 --> 01:44:39.360]   assurance, security, and power.
[01:44:39.360 --> 01:44:41.360]   I ask you this question.
[01:44:41.360 --> 01:44:43.360]   How does your spiritual identity
[01:44:43.360 --> 01:44:45.360]   as a child of God affect you?
[01:44:45.360 --> 01:44:48.360]   What are the implications for your thoughts
[01:44:48.360 --> 01:44:50.360]   when there are moments
[01:44:50.360 --> 01:44:52.360]   when you're struggling?
[01:44:53.360 --> 01:44:54.360]   There are so many things that attack us
[01:44:54.360 --> 01:44:56.360]   in terms of the devil taking opportunity
[01:44:56.360 --> 01:44:59.360]   to scheme to cause you to waver.
[01:44:59.360 --> 01:45:02.360]   One-time sin, repeated sins,
[01:45:02.360 --> 01:45:04.360]   the fact that sometimes you feel like
[01:45:04.360 --> 01:45:06.360]   you're not growing as fast as you could be,
[01:45:06.360 --> 01:45:08.360]   other people's criticism of you,
[01:45:08.360 --> 01:45:10.360]   your own suffering,
[01:45:10.360 --> 01:45:12.360]   all of these various things attack you
[01:45:12.360 --> 01:45:14.360]   and make you wonder, "Does God see me?
[01:45:14.360 --> 01:45:17.360]   "Oh my gosh, am I really a child of God?"
[01:45:17.360 --> 01:45:20.360]   Satan will attack you at every turn, yes?
[01:45:21.360 --> 01:45:24.360]   Please make sure that this, to you, is assured.
[01:45:24.360 --> 01:45:27.360]   Scripture says in Romans 8, 15 through 17,
[01:45:27.360 --> 01:45:29.360]   "For you have not received the spirit of slavery,
[01:45:29.360 --> 01:45:31.360]   "leaving to fear,
[01:45:31.360 --> 01:45:33.360]   "but you have received the spirit of adoption,
[01:45:33.360 --> 01:45:36.360]   "a son by which you cry, 'Abba, Father.'
[01:45:36.360 --> 01:45:39.360]   "The Spirit Himself testifies with our spirit
[01:45:39.360 --> 01:45:41.360]   "that we are children of God.
[01:45:41.360 --> 01:45:43.360]   "And if children, heirs also,
[01:45:43.360 --> 01:45:45.360]   "heirs of God and fellow heirs with Christ,
[01:45:45.360 --> 01:45:47.360]   "if indeed we suffer with Him
[01:45:47.360 --> 01:45:50.360]   "so that we may also be glorified with Him."
[01:45:50.360 --> 01:45:52.360]   So we have this great, great truth for us today.
[01:45:52.360 --> 01:45:54.360]   As we're thinking about this segment,
[01:45:54.360 --> 01:45:58.360]   you have people who are essentially being swayed to think,
[01:45:58.360 --> 01:46:01.360]   "Maybe if I just keep going with the crowd, I'll be saved.
[01:46:01.360 --> 01:46:04.360]   "Oh shoot, do I need to do something with my body?
[01:46:04.360 --> 01:46:07.360]   "Oh shoot, do I need to keep the laws and wash my hands?
[01:46:07.360 --> 01:46:09.360]   "Maybe I shouldn't touch that stuff.
[01:46:09.360 --> 01:46:11.360]   "Oh my gosh, can I fellowship with those people?
[01:46:11.360 --> 01:46:14.360]   "All they have is these rules and policies."
[01:46:14.360 --> 01:46:16.360]   And Apostle Paul is sitting there like,
[01:46:16.360 --> 01:46:18.360]   "Are you crazy?
[01:46:19.360 --> 01:46:21.360]   "Why are you looking to these rules, policies,
[01:46:21.360 --> 01:46:23.360]   "other people in your community
[01:46:23.360 --> 01:46:26.360]   "to make you feel like you're secure in Christ?
[01:46:26.360 --> 01:46:28.360]   "You have sonship."
[01:46:28.360 --> 01:46:30.360]   Amen?
[01:46:30.360 --> 01:46:32.360]   Let's take a moment to pray.
[01:46:32.360 --> 01:46:36.360]   Heavenly Father, I pray that we would have conviction
[01:46:36.360 --> 01:46:41.360]   that Lord, if you call us your son,
[01:46:41.360 --> 01:46:44.360]   if you call us your daughter,
[01:46:44.360 --> 01:46:47.360]   Lord, that is the only way we can be saved.
[01:46:48.360 --> 01:46:50.360]   Lord, that is the greatest treasure.
[01:46:50.360 --> 01:46:54.360]   Beyond houses, cars, clothing,
[01:46:54.360 --> 01:46:57.360]   God, there is no blessing like having somebody
[01:46:57.360 --> 01:47:02.360]   who is of perfect love, perfect consistency,
[01:47:02.360 --> 01:47:07.360]   perfect grace, perfect strength, perfect holiness,
[01:47:07.360 --> 01:47:10.360]   to love us as a Heavenly Father.
[01:47:10.360 --> 01:47:13.360]   And so I pray, God, that our hearts are encouraged,
[01:47:13.360 --> 01:47:15.360]   and Lord, that that would produce in us
[01:47:16.360 --> 01:47:19.360]   a fruit of strength, a fruit of stability,
[01:47:19.360 --> 01:47:22.360]   that no matter what criticisms, pressures,
[01:47:22.360 --> 01:47:24.360]   even just hardships that come,
[01:47:24.360 --> 01:47:27.360]   God, that they weigh nothing to us because of you.
[01:47:27.360 --> 01:47:29.360]   We thank you, it's in Christ's name.
[01:47:29.360 --> 01:47:31.360]   Amen.
[01:47:31.360 --> 01:47:35.360]   Okay, before we get into announcements
[01:47:35.360 --> 01:47:37.360]   and discussion questions, I did say,
[01:47:37.360 --> 01:47:40.360]   today, in some sense, the passage was pretty simple
[01:47:40.360 --> 01:47:43.360]   because it, again, encapsulated gospel message
[01:47:43.360 --> 01:47:45.360]   and gospel truth.
[01:47:45.360 --> 01:47:47.360]   But I do have a question here,
[01:47:47.360 --> 01:47:49.360]   and I want to answer it.
[01:47:49.360 --> 01:47:55.360]   Oh, sorry.
[01:47:55.360 --> 01:48:00.360]   As you guys, I've got two questions for,
[01:48:00.360 --> 01:48:02.360]   was there a Bible Lab?
[01:48:02.360 --> 01:48:04.360]   There was, it ended last Sunday.
[01:48:04.360 --> 01:48:06.360]   But we will offer it again at the beginning of,
[01:48:06.360 --> 01:48:08.360]   we typically do it once a quarter
[01:48:08.360 --> 01:48:10.360]   or at least, bare minimum,
[01:48:10.360 --> 01:48:12.360]   beginning of the next session too, okay?
[01:48:12.360 --> 01:48:14.360]   All right.
[01:48:15.360 --> 01:48:16.360]   And then,
[01:48:16.360 --> 01:48:20.360]   okay.
[01:48:20.360 --> 01:48:22.360]   All right, so for today,
[01:48:22.360 --> 01:48:25.360]   any other questions that you guys have for the passage?
[01:48:25.360 --> 01:48:28.360]   I think this was a pretty straightforward passage, etc.
[01:48:28.360 --> 01:48:30.360]   Okay.
[01:48:30.360 --> 01:48:33.360]   Then, by way of discussion questions,
[01:48:33.360 --> 01:48:36.360]   here, actually, I was going to move this to the end.
[01:48:36.360 --> 01:48:40.360]   Pastor Peter Chung just has some announcements for us,
[01:48:40.360 --> 01:48:42.360]   given our kind of busy schedule this month.
[01:48:43.360 --> 01:48:44.360]   And then we'll post the discussion questions up
[01:48:44.360 --> 01:48:46.360]   so you guys can discuss.
[01:48:46.360 --> 01:48:50.360]   Okay.
[01:48:50.360 --> 01:48:52.360]   Do you want to just?
[01:48:52.360 --> 01:48:54.360]   You can just hold it like that.
[01:48:54.360 --> 01:48:56.360]   Okay.
[01:48:56.360 --> 01:48:58.360]   Can I get the slide?
[01:48:58.360 --> 01:49:00.360]   Well, actually, it's here. Let me push this.
[01:49:00.360 --> 01:49:02.360]   Okay.
[01:49:02.360 --> 01:49:09.360]   All right, I do have some announcements
[01:49:09.360 --> 01:49:11.360]   and some housekeeping things.
[01:49:12.360 --> 01:49:13.360]   Just to start,
[01:49:13.360 --> 01:49:16.360]   we have more people in small group and home group
[01:49:16.360 --> 01:49:19.360]   this term than last.
[01:49:19.360 --> 01:49:22.360]   And we're running out of space.
[01:49:22.360 --> 01:49:25.360]   So I've asked the small group leaders,
[01:49:25.360 --> 01:49:28.360]   if your attendance or your preparation is shoddy,
[01:49:28.360 --> 01:49:31.360]   let me know.
[01:49:31.360 --> 01:49:33.360]   And then drop them and put them in my table.
[01:49:33.360 --> 01:49:35.360]   And then hear me introduce myself
[01:49:35.360 --> 01:49:37.360]   week after week after week after week after week
[01:49:37.360 --> 01:49:39.360]   after week after week, okay?
[01:49:40.360 --> 01:49:43.360]   So this is something that is part of the membership covenant.
[01:49:43.360 --> 01:49:45.360]   But this is also a privilege
[01:49:45.360 --> 01:49:47.360]   to walk with brothers and sisters
[01:49:47.360 --> 01:49:50.360]   for the course of a term.
[01:49:50.360 --> 01:49:53.360]   So if you don't take it seriously,
[01:49:53.360 --> 01:49:59.360]   there are people that are waiting for that spot.
[01:49:59.360 --> 01:50:03.360]   So my encouragement is come prepared.
[01:50:03.360 --> 01:50:06.360]   Okay, remember the idea is you're coming to share
[01:50:06.360 --> 01:50:08.360]   rather than coming to learn.
[01:50:09.360 --> 01:50:10.360]   If you're not comfortable with learning,
[01:50:10.360 --> 01:50:12.360]   we want you to learn how to do it on your own, okay?
[01:50:12.360 --> 01:50:14.360]   So the announcements,
[01:50:14.360 --> 01:50:18.360]   so February 17th,
[01:50:18.360 --> 01:50:20.360]   for all the men in this room,
[01:50:20.360 --> 01:50:22.360]   we have a men's workshop.
[01:50:22.360 --> 01:50:25.360]   The speaker is a dear friend of our church.
[01:50:25.360 --> 01:50:27.360]   I mean, he actually took one of our girls.
[01:50:27.360 --> 01:50:29.360]   He married her, okay?
[01:50:29.360 --> 01:50:31.360]   But he's a dear friend.
[01:50:31.360 --> 01:50:33.360]   And he's gonna be speaking on
[01:50:33.360 --> 01:50:38.360]   just the holiness that is required of the men of God, okay?
[01:50:38.360 --> 01:50:41.360]   And a lot of you guys procrastinate
[01:50:41.360 --> 01:50:45.360]   and are not faithful stewards of your time, all right?
[01:50:45.360 --> 01:50:47.360]   So if you guys can,
[01:50:47.360 --> 01:50:49.360]   sign up ahead of time and pay ahead of time
[01:50:49.360 --> 01:50:52.360]   because a lot of times, like, the line goes out the door
[01:50:52.360 --> 01:50:54.360]   because people are still paying there.
[01:50:54.360 --> 01:50:56.360]   Refreshments will be served.
[01:50:56.360 --> 01:50:58.360]   We're gonna have a workshop.
[01:50:58.360 --> 01:51:00.360]   We're gonna have a discussion.
[01:51:00.360 --> 01:51:02.360]   And then we're gonna have a time of lunch.
[01:51:02.360 --> 01:51:04.360]   And we're gonna cater from Panda Express, okay?
[01:51:05.360 --> 01:51:06.360]   We're gonna have orange chicken and broccoli,
[01:51:06.360 --> 01:51:08.360]   beef, coming at your nose, all right?
[01:51:08.360 --> 01:51:13.360]   So please take a moment to do this right now if you can, okay?
[01:51:13.360 --> 01:51:15.360]   Don't wait till the last minute, all right?
[01:51:15.360 --> 01:51:18.360]   'Cause logistically, if you've ever done logistics,
[01:51:18.360 --> 01:51:22.360]   people signing up at the end, it's always hard, okay?
[01:51:22.360 --> 01:51:25.360]   So just in consideration of the people putting this together,
[01:51:25.360 --> 01:51:27.360]   please sign up earlier than later.
[01:51:27.360 --> 01:51:29.360]   Next slide, please.
[01:51:29.360 --> 01:51:33.360]   Is that it?
[01:51:34.360 --> 01:51:36.360]   So March 9th, we're gonna have,
[01:51:36.360 --> 01:51:39.360]   we're gonna try to do this either, like, three times a week,
[01:51:39.360 --> 01:51:43.360]   sorry, three times a year or four.
[01:51:43.360 --> 01:51:47.360]   There's a lot of, like, wear and tear in our church,
[01:51:47.360 --> 01:51:49.360]   a lot of things that need to be regularly cleaned
[01:51:49.360 --> 01:51:51.360]   that a rotating cleaning crew can't get to.
[01:51:51.360 --> 01:51:54.360]   So we're gonna have our first one of the year on March 9th,
[01:51:54.360 --> 01:51:58.360]   and we're gonna try to make sure the sanctuary is spotless,
[01:51:58.360 --> 01:52:01.360]   and we're gonna try to organize the church a little bit.
[01:52:01.360 --> 01:52:03.360]   So if you guys can come that day,
[01:52:03.360 --> 01:52:10.360]   please join us and help beautify our campus, okay?
[01:52:10.360 --> 01:52:12.360]   Next slide.
[01:52:12.360 --> 01:52:15.360]   So here's a couple very important announcements.
[01:52:15.360 --> 01:52:21.360]   We've been told that there are either just homeless people
[01:52:21.360 --> 01:52:26.360]   or just strange people at night in the,
[01:52:26.360 --> 01:52:29.360]   just in these facilities.
[01:52:30.360 --> 01:52:34.360]   And the last thing I want is to have one of our sisters
[01:52:34.360 --> 01:52:38.360]   having to walk far away and get freaked out, okay?
[01:52:38.360 --> 01:52:43.360]   So if you are a brother and you parked either in this lot
[01:52:43.360 --> 01:52:45.360]   or, I mean, just on our campus,
[01:52:45.360 --> 01:52:47.360]   if you guys can park farther away
[01:52:47.360 --> 01:52:51.360]   and then allow our sisters to park close by,
[01:52:51.360 --> 01:52:53.360]   that would be greatly appreciated.
[01:52:53.360 --> 01:52:56.360]   Ladies, is that appreciatable?
[01:52:56.360 --> 01:52:58.360]   Yes, okay?
[01:52:59.360 --> 01:53:02.360]   So brothers, if I see you parking here,
[01:53:02.360 --> 01:53:05.360]   I'm gonna give you the persecution eyes of death, okay?
[01:53:05.360 --> 01:53:09.360]   So please don't park, and if you're gonna come early,
[01:53:09.360 --> 01:53:13.360]   you can't park in those lots until I think after 5 o'clock.
[01:53:13.360 --> 01:53:17.360]   But if you guys can, park farther away, get your steps in,
[01:53:17.360 --> 01:53:21.360]   and for safety reasons, leave the closer ones for the sisters.
[01:53:21.360 --> 01:53:25.360]   We're not allowed to park in this lot, that's right here,
[01:53:25.360 --> 01:53:27.360]   right beyond the fence.
[01:53:28.360 --> 01:53:29.360]   And that's only for Sundays only,
[01:53:29.360 --> 01:53:31.360]   so you can't park there on the Wednesday.
[01:53:31.360 --> 01:53:36.360]   But please, there are people that are a little bit unnerving
[01:53:36.360 --> 01:53:38.360]   that are wandering around.
[01:53:38.360 --> 01:53:41.360]   So please do, just for the sake of the sisters.
[01:53:41.360 --> 01:53:43.360]   And the last thing is, the BAM winter retreat,
[01:53:43.360 --> 01:53:45.360]   this is just more of a prayer request.
[01:53:45.360 --> 01:53:47.360]   Please keep that in prayer, 'cause that's,
[01:53:47.360 --> 01:53:50.360]   this weekend we have the college students
[01:53:50.360 --> 01:53:53.360]   and then the youth group, they're all going on a retreat,
[01:53:53.360 --> 01:53:55.360]   and then the BAM, we've got it two weeks later.
[01:53:56.360 --> 01:53:58.360]   So please keep that in prayer as well, all right?
[01:53:58.360 --> 01:54:01.360]   Thank you, that's enough, that's all the announcements.
[01:54:01.360 --> 01:54:06.360]   (objects clattering)
[01:54:06.360 --> 01:54:07.360]   (objects clattering)
[01:54:07.360 --> 01:54:08.360]   (objects clattering)
[01:54:08.360 --> 01:54:09.360]   (objects clattering)
[01:54:09.360 --> 01:54:10.360]   (objects clattering)
[01:54:10.360 --> 01:54:12.360]   (objects clattering)
[01:54:12.360 --> 01:54:14.360]   (objects clattering)
[01:54:14.360 --> 01:54:16.360]   (objects clattering)
[01:54:16.360 --> 01:54:18.360]   (objects clattering)
[01:54:18.360 --> 01:54:20.360]   (objects clattering)
[01:54:20.360 --> 01:54:22.360]   (objects clattering)
[01:54:22.360 --> 01:54:24.360]   (objects clattering)
[01:54:24.360 --> 01:54:26.360]   (objects clattering)
[01:54:26.360 --> 01:54:28.360]   (objects clattering)
[01:54:28.360 --> 01:54:30.360]   (objects clattering)
[01:54:30.360 --> 01:54:32.360]   (objects clattering)
[01:54:32.360 --> 01:54:34.360]   (objects clattering)
[01:54:34.360 --> 01:54:36.360]   (objects clattering)
[01:54:37.360 --> 01:54:47.360]   [BLANK_AUDIO]

